exam_id,professor,course,term,exam_no,q_no,points,concept,stem
"2002chem331finalexam","Fox","Chem 331","F02","Final","9",35,"mechanism-radical","Propose detailed mechanism for Bu3SnH/AIBN radical cyclization of bromoalkene-ketone-hydroxyl substrate to give bicyclic ring-closed product."
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","1a","","oxidation-reduction","Provide reagents for transformation: Ph-CH2-OH → Ph-CHO (selective oxidation of benzyl alcohol to aldehyde)"
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","1b","","substitution-elimination","Provide reagents for: secondary alcohol (2-butanol, drawn with stereochemistry) → secondary chloride with inversion"
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","1c","","carbonyl-reactions","Provide reagents for: n-PrCN → alpha-alkenylated nitrile (allylation at alpha carbon of nitrile with terminal alkene)"
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","1d","","carbonyl-reactions","Provide reagents for: Ph-CH2-CN → Ph-CH2-CO2Et (nitrile to ethyl ester conversion)"
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","1e","","oxidation-reduction","Provide reagents for: Ph-CH2-CN → Ph-CH2-CH2-NH2 (reduction of nitrile to primary amine)"
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","2","","synthesis-multistep","Provide multistep synthesis of trans-2-phenyl-1-(benzyloxy)cyclohexane (bicyclic diastereomer) from cyclohexene and any other materials."
"2002chem331ps10 DONE","Fox","Chem 331","F02","PS10","3","","carbonyl-reactions","Provide structure of A (C10H8O3) and mechanism. Ph-CH(CN)-CO2-tBu + 1) HCl excess 2) H3O+ gives A + tBuCl. 1H NMR provided. Mechanism related to nitrile-to-ester conversion."
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","1","","isomer-relationships","Draw all dibromo derivatives of 1-pentene (structural isomers from all possible dibromination positions)"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","2a","","IUPAC-naming","Give IUPAC name for branched bromoketone (Br-C(Me)2-CH2-C(=O)-Me) structure"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","2b","","IUPAC-naming","Give IUPAC name for HS-(CH2)2-CH=CH-CHO (thiol-aldehyde with E/Z alkene)"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","2c","","IUPAC-naming","Give IUPAC name for HOOC-CH(NH2)-(CH2)2-COOH (amino diacid)"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","2d","","IUPAC-naming","Give IUPAC name for 1-OH-4-Cl-cyclohexene with methyl substituent"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","3a","","IUPAC-naming","Draw structure of 3-bromo-2,5,5-trimethyl-2-cyclohexenone"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","3b","","IUPAC-naming","Draw structure of (Z)-6-amino-4-oxo-2-hexenal"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","3c","","IUPAC-naming","Draw structure of 2-mercapto-4-penten-1-ol"
"2002chem331ps2 DONE","Fox","Chem 331","F02","PS2","4","","bonding-hybridization","Draw correct molecular orbital picture for propyne dianion; consider sigma and pi systems separately (textbook answer given is incorrect)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","1a","","IUPAC-naming","Write IUPAC name for Fischer-projection-style structure: carbon bearing CH3/H/CHO/CH2Br (chiral center with formyl and bromomethyl)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","1b","","IUPAC-naming","Write IUPAC name for bromocyclohexenol structure (Br on ring carbon adjacent to OH-bearing alkene carbon)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","1c","","IUPAC-naming","Write IUPAC name for trisubstituted E/Z alkene (branched pentene derivative with two alkyl groups)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","1d","","IUPAC-naming","Write IUPAC name for dichloro ester with stereocenter: Cl-CH(CH3)-OC(=O)-CHCl- compound"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","2a","","cyclohexane-conformations","Which 1,3,5-trisubstituted cyclohexane is more stable? A=tBu/Me/Me (all equatorial cis) vs B=tBu/Me/Me (different cis-trans pattern)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","2b","","cyclohexane-conformations","Which 1,4-disubstituted cyclohexane is more stable? A=tBu equatorial/Me axial vs B=tBu equatorial/Me equatorial"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","2c","","cyclohexane-conformations","Which cyclohexane diastereomer is more stable? A=tBu-eq/Br-eq/OH-ax vs B=tBu-eq/Br-ax/OH-eq (1,4-disubstituted with tBu locked)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","3a","","isomer-relationships","Indicate relationship: meso-2,3-butanediol (Fischer: H-OH / H-OH) vs (2R,3R)-2,3-butanediol (Fischer: HO-H / HO-H)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","3b","","isomer-relationships","Indicate relationship: two wedge-dash structures of 2,3-dimethyl-1,3-butanediol (HO/Me/Me/HO different orientation)"
"2002chem331ps3 DONE","Fox","Chem 331","F02","PS3","3c","","isomer-relationships","Indicate relationship: D-glucose vs D-galactose (Fischer projections of hexose epimers — diastereomers)"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","1","","IUPAC-naming","Draw structure of (2S,4Z)-4-bromo-2-methyl-4-hexenal (stereocentre + E/Z alkene + aldehyde)"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","2a","","IUPAC-naming","Give IUPAC name for 1-methyl-4-(formyl)cyclohexane (wedge drawn aldehyde on ring)"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","2b","","IUPAC-naming","Give IUPAC name for branched ester with Br substituent: 1-Br-CH2-O-C(=O)-CH(Me)-Et"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","2c","","IUPAC-naming","Give IUPAC name for cycloheptene bearing OH, HS, Br substituents (stereocenters with wedge-dash)"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","2d","","stereochem-R-S","Give IUPAC name for Fischer projection: CH3/H-Cl / H-H / Br-CH3 (two stereocenters)"
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","3a","","cyclohexane-conformations","Which is more stable: cis-1,4-dibromocyclohexane vs trans-1,4-dibromocyclohexane? Use 3D chair picture to explain."
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","3b","","cyclohexane-conformations","Which is more stable: 4-tBu-methylenecyclohexane (exocyclic alkene) vs 4-tBu-1-vinylcyclohexane? Use chair picture."
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","4","","bonding-hybridization","1,2-cycloheptadiene is not stable. Use picture and fewer than 20 words to explain why (cumulated diene/allene sp geometry incompatible with ring strain)."
"2002chem331ps4  DONE","Fox","Chem 331","F02","PS4","5","","mechanism-radical","Provide mechanism for Bu3SnH radical cyclization of bromoalkyl-cyclopentane-dioxolane to give bicyclic fused product."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","1","","mechanism-SN2","Circle correct product for allyl-dibromide + NaOMe. Four options with different Br/OMe positions/stereochemistry. Provide mechanism."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","2","","mechanism-SN2","Circle correct product for epoxide + NaOMe. Four options showing SN2 ring opening with different regioselectivity and stereochemistry."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","3","","mechanism-SN2","Circle correct epoxide from HO-alkyl-Br + NaH (intramolecular SN2). Four epoxide stereoisomers shown."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","4","","mechanism-SN2","Circle correct epoxide from TsO-chiral-OH + NaH (intramolecular SN2 with inversion at TsO carbon). Four epoxide stereoisomers shown."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","5","","mechanism-SN2","Provide mechanism for epoxide-Br + NaSMe giving ring-opened thioether product."
"2002chem331ps5 DONE","Fox","Chem 331","F02","PS5","6","","stereochem-R-S","SN2 but both SM and product are (R). Explain: CIP priority order changes when Br is replaced by O (forming epoxide via NaH), so inversion occurs but R designation is retained."
"2002chem331ps6 DONE","Fox","Chem 331","F02","PS6","1","","carbocation-stability","Provide mechanism for Ph-CH(OH)-CH=CH2 + HBr → Ph-CH=CH-CH2Br (allylic carbocation intermediate, resonance stabilized)."
"2002chem331ps6 DONE","Fox","Chem 331","F02","PS6","2","","carbocation-stability","Which SN1 reaction is faster: A (HO-tert-cyclopropane + HBr, ring strain relief + 3 degrees) vs B (HO-cyclopentyl + HBr, secondary)? Explain."
"2002chem331ps6 DONE","Fox","Chem 331","F02","PS6","3","","carbocation-stability","Which SN1 is faster: A (benzylic-allylic secondary HO + HBr) vs B (triethyl-cyclopentane tertiary HO + HBr)? Explain using carbocation stability."
"2002chem331ps6 DONE","Fox","Chem 331","F02","PS6","4","","mechanism-E2","Explain: trans-1-bromo-4-methylcyclohexane + NaOtBu gives alkene but the cis isomer does NOT. Anti-periplanar requirement in E2."
"2002chem331ps6 DONE","Fox","Chem 331","F02","PS6","5","","NMR","Draw product (C12H20O2) from 4-tBu-cis-1,2-diacetoxycyclohexane + NaOtBu. Explain assignment and mechanism using 1H and 13C NMR data provided."
"2002chem331ps7 DONE","Fox","Chem 331","F02","PS7","1","","carbonyl-reactions","Mechanism for isocoumarin (fused bicyclic lactone) + NaOH then H+ giving ring-opened 2-hydroxymethyl benzoic acid."
"2002chem331ps7 DONE","Fox","Chem 331","F02","PS7","2","","mechanism-SN2","Mechanism for bicyclic diol-OTs compound + heat giving intramolecular SN2 epoxide (backside attack of O on C-OTs)."
"2002chem331ps7 DONE","Fox","Chem 331","F02","PS7","3","","carbonyl-reactions","Mechanism for H+-catalyzed scrambling of C13-labeled carbonyl carbon (C* migrates to methyl position in methyl ketone via keto-enol tautomerism)."
"2002chem331ps7 DONE","Fox","Chem 331","F02","PS7","4","","mechanism-elimination","Provide structures of A and B with mechanisms. Primary amine + 1) MeI 2) Ag2O/H2O → A; A + heat → B (C6H12, IR 1640 cm-1). Hofmann elimination."
"2002chem331ps7 DONE","Fox","Chem 331","F02","PS7","5","","mechanism-elimination","Provide structures C-F with mechanisms. Piperidine undergoes two successive Hofmann eliminations (exhaustive methylation) to give F (C6H10, IR 1640, 13C NMR data given)."
"2002chem331ps8 DONE","Fox","Chem 331","F02","PS8","1","","spectroscopy","Match compound A (benzhydrol, diphenylmethanol) or B (benzyl alcohol) to IR spectra showing 3300 cm-1 (broad H-bonded OH) vs 3620 cm-1 (sharp free OH)."
"2002chem331ps8 DONE","Fox","Chem 331","F02","PS8","2","","oxidation-reduction","Draw product of 4-acetyl-ethyl benzoate + LiAlH4 (reduces both ketone and ester; product is 4-(1-hydroxyethyl)-benzyl alcohol diol)."
"2002chem331ps8 DONE","Fox","Chem 331","F02","PS8","3","","oxidation-reduction","Draw product of 4-acetyl-ethyl benzoate + NaBH4 (selectively reduces ketone over ester; product retains ethyl ester)."
"2002chem331ps8 DONE","Fox","Chem 331","F02","PS8","4","","oxidation-reduction","Draw A and B: vinylcyclopentane + MCPBA (1 equiv) → A (epoxide); A + LiAlH4 → B (reductive epoxide opening)."
"2002chem331ps8 DONE","Fox","Chem 331","F02","PS8","5","","synthesis-multistep","Propose multistep synthesis of 2-propyl-tetrahydrofuran (cyclic ether) from an acyclic pentene starting material."
"2002chem331ps9 DONE","Fox","Chem 331","F02","PS9","1","","carbonyl-reactions","Draw structure of A and mechanism. Ethyl propanoate (1 equiv) + PhMgBr (2 equiv) → A (double Grignard addition to ester giving tertiary alcohol)."
"2002chem331ps9 DONE","Fox","Chem 331","F02","PS9","2","","carbonyl-reactions","Draw structure of B and mechanism. Carboxylic acid + excess benzyllithium (>2 equiv) → B. Explain why ester pathway (product A) is not formed instead."
"2002chem331ps9 DONE","Fox","Chem 331","F02","PS9","3","","mechanism-SN2","Mechanism for 2,2,3-trisubstituted epoxide + cat. H+/EtOH → trans-diol monoethyl ether. Pay attention to stereochemical detail."
"2002chem331ps9 DONE","Fox","Chem 331","F02","PS9","4","","synthesis-multistep","Propose multistep synthesis of D (racemic 2-(hydroxymethyl)-3-phenylpropanal) from C (4-pentenal)."
"2002chem331ps9 DONE","Fox","Chem 331","F02","PS9","5","","NMR","Deduce structures E-I. 2-pentene + MCPBA/NaOAc/NaOH sequence; then amide + CH3MgBr (1 equiv) + G gives I (C7H14O2). 1H NMR data given for I."
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","1","","bonding-hybridization","CH3CHBrC(CH3)2OCH3: (a) draw Lewis structure (b) skeletal + bond polarity labels (c) sketch C-Br sigma and sigma* orbitals (d) what happens when lone pair enters sigma*"
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","2","","resonance","Complete Lewis structure of N(=O)(-O)(=CH2) species; draw resonance contributor; predict which contributes more to hybrid."
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","3","","acids-bases","Which is more acidic: vinylamine (CH2CHNH2) or ethylamine (CH3CH2NH2)? Include structures of conjugate bases and explanation."
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","4","","acids-bases","(a) Must water be removed when making t-BuO- with NaH? (b) Which solvent better for reaction: EtOH or THF? Explain."
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","5","","bonding-hybridization","Multi-part: molecule with alkene and alkyne, Ha-Hd labeled. Conjugated/isolated? Bond angles? Shortest bond? BDE? pKa of each H? Orbitals in C-Hd sigma bond? Why Hc more acidic than Hb?"
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","6","","acids-bases","Pentanoic acid in separatory funnel with ether/water at pH 7. (a) Dominant protonation state? (b) Which layer (organic or aqueous)? Explain."
"221_F05_ProblSet_1  DONE","Rogers","Chem 221","F05","PS1","7","","IUPAC-naming","Complete table: IUPAC name, condensed formula, Lewis and skeletal structures for t-butyl methyl ether, (CH3)2CHOH (isopropanol), and sec-butyl bromide."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","1i","","IUPAC-naming","Provide complete IUPAC name including R/S for molecule with OCH3 and OH groups; draw enantiomer or state if achiral."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","1ii","","IUPAC-naming","Provide complete IUPAC name including R/S for dibromo compound (H3C/Br substituents); draw enantiomer or state if achiral."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","2","","stereochem-chirality","Draw skeletal structures with stereochem for: (i) (R)-3-bromocyclopentene, (ii) enantiomer of (1S,2S)-fluorochloropropan-2-ol, (iii) diastereomer of given dibromo compound, (iv) achiral isomer of 1,3-dimethylcyclohexane. Label chiral centers with *."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","3","","carbocation-stability","Rank three carbocations (tertiary, secondary, allylic) by relative stability; justify each choice."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","4","","alkene-reactions","Draw major regiochemical products with stereochemistry for 7 reactions: (a) HBr/ROOR/hv radical addition, (b) H+/EtOH Markovnikov, (c) Cl2/H2O halohydrin, (d) H3O+ acid-catalyzed hydration, (e) Br2/hv radical, (f) BH3/THF then H2O2/OH- hydroboration, (g) H2/Pt catalytic hydrogenation."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","5","","mechanism-radical","Bromination of cyclopentene with cyclohexane solvent, flask covered in foil: (a) reagents/conditions, (b) product(s) with stereochem, (c) why cover with foil, (d) side products if foil not used."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","6a","","mechanism-SN2","Predict product of primary alkyl chloride + NaBr/THF; include stereochem; identify SN1 vs SN2."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","6b","","mechanism-SN2","Predict product of (dashed-Br)cyclohexane + NaOCH3/CH3OH; include stereochem; identify SN1 vs SN2."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","6c","","mechanism-SN1","Predict product of tertiary alkyl iodide + CH3CH2OH; include stereochem; identify SN1 vs SN2."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","7","","mechanism-addition","Provide detailed arrow-pushing mechanism for HBr addition to cyclopentyl-methylene alkene giving mixture of stereoisomers."
"221_F05_ProblSet_3","Rogers","Chem 221","F05","PS3","8","","stereochem-chirality","Enzymatic resolution of unnatural amino acid racemate using acylase: (a) optical rotation of racemate and why, (b) why L-acid and acylated-D form are separable by physical methods, (c) how optical rotation guides separation."
"221_F05_ProbSet_2","Rogers","Chem 221","F05","PS2","1","","IUPAC-naming","Provide complete systematic IUPAC names for four molecules: (i) alcohol+chloride branched chain, (ii) cyclopentanol with alkyl substituent, (iii) branched ether, (iv) trisubstituted alkene."
"221_F05_ProbSet_2","Rogers","Chem 221","F05","PS2","2","","IUPAC-naming","Draw skeletal structures: (i) 5-cyclobutyl-N-methylpentan-2-amine, (ii) trans-1-ethyl-3-fluorocyclohexane, (iii) methyldipropylammonium iodide, (iv) 6-bromo-4-ethoxy-2-heptanol."
